Customer Name,Customer e-mail,Country,Gender,Age,Annual Salary,Credit Card Debt,Net Worth,Car Purchase Amount
Patricia Garcia,jessica.taylor@example.com,Germany,0,34,180582.36,15918.14,1118142.96,69587.84
Patricia Garcia,andrew.martin@example.com,Germany,1,25,65808.67,26732.79,659957.69,49352.38
Daniel Anderson,sarah.wilson@example.com,USA,0,68,44520.07,10381.82,1398565.11,99917.33
Jessica Taylor,andrew.martin@example.com,Canada,0,50,71274.1,21486.94,1284415.19,18512.92
Jane Smith,michael.brown@example.com,USA,0,27,129450.64,26473.07,1084623.7,74645.57
Andrew Martin,jane.smith@example.com,Australia,1,39,137630.87,23780.14,309230.35,81007.02
Chris Lee,karen.clark@example.com,Canada,1,63,140438.69,19778.27,1665029.65,44269.73
Mark Thompson,john.doe@example.com,USA,0,36,48523.89,22778.26,922534.69,39904.3
Mark Thompson,michael.brown@example.com,UK,1,25,82232.96,16415.31,1044058.77,82104.1
Karen Clark,daniel.anderson@example.com,UK,1,38,98866.63,27849.92,564972.5,34273.97
Daniel Anderson,lisa.white@example.com,Australia,1,43,38534.36,541.08,1168743.05,37581.95
Karen Clark,emily.davis@example.com,Canada,1,42,75812.39,6719.11,1179333.93,15200.96
John Doe,lisa.white@example.com,Germany,0,41,58569.23,27681.84,527599.13,70066.55
Chris Lee,john.doe@example.com,Canada,0,48,113486.89,17942.39,674089.79,22606.77
Sarah Wilson,steven.martinez@example.com,Australia,1,34,33751.89,3877.12,842858.57,20616.32
Steven Martinez,alex.johnson@example.com,Australia,1,49,145634.03,27302.67,186192.65,41845.61
Jessica Taylor,sarah.wilson@example.com,Germany,1,40,62260.26,26108.45,698300.89,25817.36
Alex Johnson,john.doe@example.com,Germany,1,67,144040.82,34120.86,881330.23,50320.7
Alex Johnson,daniel.anderson@example.com,USA,1,44,61324.77,22491.6,205160.5,43632.23
Mark Thompson,emily.davis@example.com,Canada,0,43,56565.31,16303.62,966998.35,28423.88
Alex Johnson,alex.johnson@example.com,Canada,1,65,151814.43,29370.18,1016924.4,31489.82
Chris Lee,alex.johnson@example.com,Germany,0,48,58235.32,28204.68,603161.19,42477.84
Andrew Martin,chris.lee@example.com,USA,1,55,64807.17,14405.51,862845.81,75273.84
Sarah Wilson,alex.johnson@example.com,UK,0,18,102576.89,4957.56,562075.28,93351.58
Lisa White,mark.thompson@example.com,Australia,0,43,94895.17,6644.38,1521534.89,40847.18
Chris Lee,emily.davis@example.com,Canada,1,25,121283.97,20411.67,333530.73,66873.41
Karen Clark,jane.smith@example.com,Germany,1,39,79135.84,23501.98,511035.33,64206.71
John Doe,steven.martinez@example.com,USA,1,41,103285.81,522.03,312742.11,90116.97
Emily Davis,andrew.martin@example.com,Canada,1,63,54828.4,6250.68,788104.21,61416.2
Jane Smith,emily.davis@example.com,Germany,1,52,65096.3,6379.67,1089041.65,90305.84
Mark Thompson,mark.thompson@example.com,Germany,1,50,147609.47,25069.27,414960.31,52907.74
Daniel Anderson,john.doe@example.com,USA,0,59,62968.93,22509.78,1234503.91,84285.87
Jessica Taylor,mark.thompson@example.com,Canada,1,18,135381.72,18643.29,345967.8,92440.26
Emily Davis,mark.thompson@example.com,Germany,1,63,50984.2,32437.03,446093.21,50423.73
Alex Johnson,emily.davis@example.com,Canada,1,40,82550.78,17902.15,1291053.45,93830.59
Daniel Anderson,steven.martinez@example.com,USA,0,43,34947.75,21048.83,433266.5,38333.75
Steven Martinez,john.doe@example.com,USA,0,31,41435.14,13023.77,1115536.79,12479.8
Karen Clark,emily.davis@example.com,UK,1,28,160447.73,9093.06,307867.27,94357.26
Sarah Wilson,lisa.white@example.com,Germany,0,67,122276.91,32219.24,227632.15,84723.41
Patricia Garcia,emily.davis@example.com,USA,1,31,85333.85,3768.58,241018.88,12987.42
Emily Davis,steven.martinez@example.com,USA,1,53,56857.85,33794.06,351480.8,8943.16
Daniel Anderson,jessica.taylor@example.com,USA,1,37,107996.64,15846.65,1258467.25,44104.76
Karen Clark,daniel.anderson@example.com,UK,0,67,137635.33,19691.78,314780.58,89100.26
Sarah Wilson,daniel.anderson@example.com,Canada,0,18,165149.48,20790.21,716269.03,61201.21
John Doe,michael.brown@example.com,Canada,1,59,49461.4,780.45,496494.15,56189.88
Michael Brown,chris.lee@example.com,UK,0,49,102221.45,30998.32,364759.2,28262.43
Mark Thompson,emily.davis@example.com,USA,0,40,100334.88,971.17,472930.59,26989.44
Chris Lee,sarah.wilson@example.com,USA,0,35,131626.83,8023.06,436816.92,93380.58
Karen Clark,patricia.garcia@example.com,USA,0,38,83606.74,17098.04,683943.24,52882.58
Alex Johnson,jessica.taylor@example.com,USA,0,40,114935.11,4231.17,565422.74,22579.51
Mark Thompson,alex.johnson@example.com,Canada,1,34,115166.79,18636.82,351381.15,35570.67
Lisa White,john.doe@example.com,USA,0,67,85955.79,34795.06,476656.57,90523.46
Mark Thompson,michael.brown@example.com,Germany,0,38,56691.21,8589.66,868717.37,14622
Steven Martinez,emily.davis@example.com,Germany,0,52,169141.75,9950.03,907629.15,53857.61
Jane Smith,jane.smith@example.com,USA,1,68,84222.9,5364.52,262072.78,40735.48
Daniel Anderson,emily.davis@example.com,USA,0,33,198228.54,4871.17,980086.08,19899.73
Patricia Garcia,michael.brown@example.com,USA,1,45,154084.14,3015.55,903255.42,25860.86
Steven Martinez,daniel.anderson@example.com,USA,0,67,69040.86,6366.7,1153697.83,66706.35
Sarah Wilson,sarah.wilson@example.com,USA,0,49,60798.04,22403.38,1022830.18,71875.11
Andrew Martin,andrew.martin@example.com,Australia,1,28,75086.32,4338.87,465908.61,32383.69
Emily Davis,patricia.garcia@example.com,UK,1,28,85844.33,13208.89,1503399.96,52258.14
Andrew Martin,mark.thompson@example.com,USA,0,44,86151.61,25012.53,218624.66,39073.29
Sarah Wilson,patricia.garcia@example.com,UK,0,23,140643.65,33882.27,1603365.65,70799.13
Mark Thompson,patricia.garcia@example.com,USA,0,39,76368.48,32756.32,1804478.16,10464.62
Andrew Martin,lisa.white@example.com,Germany,0,40,155512.33,11410.26,545108.28,8371.9
Jessica Taylor,andrew.martin@example.com,Canada,0,29,67554.41,12412.49,1650586.12,36657.56
Jessica Taylor,michael.brown@example.com,USA,1,61,54632.1,1084.93,1115057.87,74063.81
Steven Martinez,emily.davis@example.com,UK,1,19,47783.21,18888.04,436620.26,14580.62
Chris Lee,patricia.garcia@example.com,USA,1,58,100387.04,20902.47,899144.91,94758.03
Chris Lee,daniel.anderson@example.com,Australia,1,33,166613.91,2419.58,890559.61,7743.87
Patricia Garcia,jane.smith@example.com,Germany,0,29,87128.38,34150.96,362529.63,82449.46
Michael Brown,michael.brown@example.com,UK,1,59,117302.99,3477.65,515307.53,10686.75
Jane Smith,chris.lee@example.com,USA,1,52,104138.94,32961.2,771108.29,71709.32
Emily Davis,daniel.anderson@example.com,Germany,0,19,66047.79,32171.11,578506.83,17368.85
Alex Johnson,daniel.anderson@example.com,UK,1,61,174123.21,25499.54,355471.05,62961.42
Steven Martinez,andrew.martin@example.com,UK,1,28,171824.46,25812.49,426181.8,42454.99
Mark Thompson,steven.martinez@example.com,Germany,1,58,105367.71,6236.87,1056488.71,68441.24
Daniel Anderson,emily.davis@example.com,Canada,1,41,119916.07,509.17,777766.61,79529.66
Sarah Wilson,michael.brown@example.com,Germany,0,19,77960.51,33365.31,387860.05,62475.41
Jessica Taylor,steven.martinez@example.com,Germany,0,39,88088.33,10130.5,329505.87,10864.76
Patricia Garcia,michael.brown@example.com,Canada,1,66,109585.37,25614.35,232218.5,91064.69
Alex Johnson,emily.davis@example.com,Germany,1,29,73566.16,26774.45,1242830.95,95622.38
Alex Johnson,john.doe@example.com,USA,0,32,62017.13,5245.6,1735388.22,13752.8
Jane Smith,john.doe@example.com,UK,1,42,105453.21,26196.67,844822.91,10803.93
Lisa White,lisa.white@example.com,Germany,1,23,112406.91,33528.56,413901.1,27565.86
Lisa White,michael.brown@example.com,USA,1,52,122926.14,25692.31,443292.57,86028.55
Sarah Wilson,patricia.garcia@example.com,Australia,0,35,49112.88,23262.94,1043432.8,89883.15
Michael Brown,daniel.anderson@example.com,USA,0,23,134200.04,12310.39,604272.39,56505.14
Alex Johnson,alex.johnson@example.com,Canada,1,34,138317.69,19459.34,1181264.4,87864.62
Emily Davis,john.doe@example.com,UK,0,41,119920.94,22981.92,1181773.07,94514.38
Andrew Martin,jessica.taylor@example.com,UK,1,25,81546.06,14846.72,539353.64,49686.76
Andrew Martin,alex.johnson@example.com,Australia,0,41,106088.72,30980.31,502755.37,35355.18
Emily Davis,andrew.martin@example.com,Australia,0,51,79820.2,23531.33,431831.88,80259.34
Alex Johnson,john.doe@example.com,USA,1,33,52247,6234.73,697517.41,39647.3
Jane Smith,chris.lee@example.com,Canada,0,38,184584.04,20834.31,326753.21,26738.09
Patricia Garcia,alex.johnson@example.com,Germany,0,35,99552.66,33296.23,454688.05,65599.19
Karen Clark,chris.lee@example.com,USA,1,22,174485.54,33633.99,1485597.2,67684.22
Karen Clark,daniel.anderson@example.com,USA,0,26,155738.52,1990.17,625082.51,43599.04
Chris Lee,daniel.anderson@example.com,USA,1,41,89656.16,12183.64,358866.46,98077.31
Daniel Anderson,jessica.taylor@example.com,Canada,0,61,134359.25,18376.95,1474939.55,87130.86
Emily Davis,daniel.anderson@example.com,Australia,1,48,82928.19,7604.46,1131427.65,25733.14
Mark Thompson,patricia.garcia@example.com,Australia,1,39,187886.99,31082.89,279615.04,70510.27
Daniel Anderson,steven.martinez@example.com,UK,0,60,87452.45,12062.45,712326.36,54816.63
Andrew Martin,alex.johnson@example.com,Germany,0,63,74826.41,11512.79,1417243.93,97454.67
Sarah Wilson,chris.lee@example.com,USA,0,28,99864.96,2218.66,463298.18,92208.21
Michael Brown,steven.martinez@example.com,Canada,0,19,146650.01,12275.27,1258405.26,26783.66
Steven Martinez,mark.thompson@example.com,USA,1,67,61626.83,19953.48,793660.2,84610.1
Daniel Anderson,patricia.garcia@example.com,USA,1,19,119275.67,18674.99,724831.28,31094.06
Sarah Wilson,emily.davis@example.com,Australia,1,40,49738.61,14373.6,274292.01,66957.48
Andrew Martin,emily.davis@example.com,Australia,1,20,82333.3,19754.35,458422.43,52140.04
Andrew Martin,lisa.white@example.com,Australia,0,32,91670.73,13318.7,585243.1,29050.66
Alex Johnson,chris.lee@example.com,Germany,1,32,54457.74,30200.71,1348232.3,50124.58
Daniel Anderson,karen.clark@example.com,UK,0,22,117791.3,21322.09,836146.5,25179.92
Andrew Martin,michael.brown@example.com,USA,0,43,86959.65,2599.46,734435.5,27590.98
Jane Smith,steven.martinez@example.com,Germany,1,54,81923.04,14776.27,185920.13,64095.95
Jessica Taylor,chris.lee@example.com,USA,1,48,122077.32,1255.5,520408.19,5710.91
Jessica Taylor,jane.smith@example.com,UK,0,70,32578.6,7739.06,1145759.6,33847.88
John Doe,karen.clark@example.com,USA,1,59,93328.27,22017.74,1351796.36,21907.23
Lisa White,andrew.martin@example.com,USA,0,56,98871.97,9272.86,1827444.2,83775.8
Patricia Garcia,patricia.garcia@example.com,UK,1,69,127624.12,20655.78,693500.38,38574.19
John Doe,jane.smith@example.com,Australia,1,43,157022.52,32884.78,1249485.34,47808.03
Jessica Taylor,steven.martinez@example.com,Australia,0,43,118682.62,15495.6,497536.22,20751.41
Sarah Wilson,steven.martinez@example.com,USA,1,68,92816.52,22442.79,324855.01,22435.51
John Doe,steven.martinez@example.com,Australia,1,50,75590.44,20139.73,1027652.2,68096.07
Daniel Anderson,lisa.white@example.com,Australia,1,64,74349.99,3582.81,620934.62,95859.82
Jane Smith,john.doe@example.com,Australia,0,56,98745.89,1255.74,564468.16,12589.88
Daniel Anderson,jessica.taylor@example.com,Canada,1,69,36715.8,25430.92,912632.54,43738.96
Jessica Taylor,john.doe@example.com,Germany,0,42,116381.03,17350.38,1420833.17,86648.3
Karen Clark,sarah.wilson@example.com,UK,0,46,138958.82,27043.43,344148.94,35515.82
Daniel Anderson,jessica.taylor@example.com,USA,0,38,131920.1,7728.1,1649547.65,19441.68
Daniel Anderson,chris.lee@example.com,Canada,1,69,128535.35,26191.87,367546.66,22034.24
Sarah Wilson,andrew.martin@example.com,Germany,0,51,81329.79,23069.1,296556.79,39613.79
Jane Smith,chris.lee@example.com,Germany,1,66,39107.02,3144.27,301955.31,99819.65
Emily Davis,andrew.martin@example.com,Germany,1,48,36997.42,33170.94,1073702.17,80092.74
Jane Smith,jessica.taylor@example.com,UK,0,64,92524.01,18238.02,462920.05,29998.27
Lisa White,mark.thompson@example.com,USA,0,33,133548.66,17229.11,1325123.57,39920.75
Sarah Wilson,lisa.white@example.com,Germany,0,58,54256.03,16586.16,768189.51,15491.22
Lisa White,emily.davis@example.com,USA,0,24,83776.01,24220.06,1361136.35,43362.66
Alex Johnson,chris.lee@example.com,Germany,0,36,85607.93,31886.24,347720.66,31534.91
Patricia Garcia,chris.lee@example.com,USA,0,45,124396.63,30582.01,835611.97,25595.2
Emily Davis,patricia.garcia@example.com,Germany,1,49,91090.3,18818.54,322450.08,65626.34
Jane Smith,jane.smith@example.com,USA,1,36,126824.04,4415.36,240409.51,23570.53
Patricia Garcia,alex.johnson@example.com,Germany,1,56,87260.96,7617.34,1152057,22459.76
Jessica Taylor,emily.davis@example.com,USA,1,29,45891.05,32006.77,569753.67,23418.21
Lisa White,michael.brown@example.com,Germany,1,19,73573.29,24633.19,1322612.05,60627.44
Mark Thompson,mark.thompson@example.com,USA,1,70,63714.4,26816.36,568391.69,83310.2
Lisa White,chris.lee@example.com,Canada,0,69,134830.47,32482.27,685060.85,10790.43
Emily Davis,patricia.garcia@example.com,Australia,1,34,90215.31,5573.55,1019574.8,18069.34
Sarah Wilson,michael.brown@example.com,Germany,1,39,78472.67,14672.56,654570.34,9389.91
Jessica Taylor,alex.johnson@example.com,Canada,1,31,53471.15,32076.71,871203.41,88697.48
Michael Brown,chris.lee@example.com,USA,1,50,70554.37,28751.61,1833835.81,94537.4
Michael Brown,karen.clark@example.com,Germany,1,19,53142.16,4148.28,527438.85,35643.94
Lisa White,lisa.white@example.com,UK,0,63,160148.68,16081.34,1444530.62,99318.08
Emily Davis,john.doe@example.com,USA,1,49,57529.56,27896.78,845225.26,55300.2
Alex Johnson,andrew.martin@example.com,USA,1,30,104845.81,34288.34,303152.38,79305.34
John Doe,steven.martinez@example.com,USA,0,47,125324.96,25547.9,648734.72,70514.2
Patricia Garcia,karen.clark@example.com,UK,1,53,65215.26,26369.68,731269.25,5375.89
Patricia Garcia,sarah.wilson@example.com,Germany,1,45,56691.43,19772.64,1297099.32,82900.42
Chris Lee,sarah.wilson@example.com,USA,0,69,122703.23,16716.3,342499,77482.29
Andrew Martin,daniel.anderson@example.com,Australia,0,28,40002.83,27924.92,586761.61,93915.99
Michael Brown,patricia.garcia@example.com,Canada,1,62,168634.3,33703.95,1050267.46,17382.98
Patricia Garcia,daniel.anderson@example.com,Canada,1,25,161555.93,14754.48,597143.19,88949.33
Daniel Anderson,alex.johnson@example.com,UK,1,18,38204.72,7400.21,1752190.59,58729.65
Jane Smith,karen.clark@example.com,Germany,0,38,128954.63,14048.72,252169.73,96054.7
Michael Brown,steven.martinez@example.com,USA,1,58,124507.22,13743.32,193121.86,52031.6
Jessica Taylor,john.doe@example.com,Germany,0,23,76158.68,31561.59,455015.34,86811.22
Lisa White,sarah.wilson@example.com,Canada,0,58,152768.3,19652.12,297192.5,94327.29
Patricia Garcia,michael.brown@example.com,Canada,1,57,72152.19,12412.97,725403.48,36642.93
Michael Brown,andrew.martin@example.com,UK,0,22,29092.44,28545.29,531506.72,91276.43
Karen Clark,daniel.anderson@example.com,UK,0,48,146369.14,25152.18,815413.96,63450.89
Mark Thompson,patricia.garcia@example.com,Germany,1,65,127151,8207.91,522707.41,96636.75
Sarah Wilson,mark.thompson@example.com,UK,1,29,129457.36,7612.83,1333411.89,82740.92
Patricia Garcia,emily.davis@example.com,USA,0,63,94799.33,7596.14,207363.76,39703.84
John Doe,sarah.wilson@example.com,USA,0,40,86314.66,2885.9,208462.95,75246.1
Jane Smith,john.doe@example.com,Germany,1,31,152930.15,24936.2,855235.99,38732.51
Emily Davis,lisa.white@example.com,USA,0,30,71348.23,3275.08,1551113.86,34643.11
Andrew Martin,daniel.anderson@example.com,UK,1,48,58665.59,32209.12,720267.12,20652.07
Jane Smith,karen.clark@example.com,USA,0,61,64283.57,32664.42,589844.61,85812.27
Steven Martinez,sarah.wilson@example.com,Canada,0,27,61498.83,32661.7,1437968.92,78094.23
Lisa White,alex.johnson@example.com,Canada,1,20,69423.08,8813.51,828486.44,11210.66
Jessica Taylor,mark.thompson@example.com,Canada,0,59,119567.68,5338.19,238776.96,56609.2
Alex Johnson,steven.martinez@example.com,UK,1,39,128061.85,20947.11,210656.19,35298.68
Karen Clark,karen.clark@example.com,Germany,0,30,75805.5,7120.05,1476450.55,31536.87
Steven Martinez,karen.clark@example.com,USA,0,67,83312.24,1943.22,1833500.71,92795.94
Jane Smith,andrew.martin@example.com,USA,0,32,76513.46,29536.96,771839.07,49752.16
Chris Lee,andrew.martin@example.com,USA,0,70,64287.86,1918.46,1308705.92,39456.08
Patricia Garcia,alex.johnson@example.com,UK,1,70,51099.75,9309.27,398059.75,68361.51
Michael Brown,andrew.martin@example.com,USA,1,39,116077.11,11795.57,424155.54,95534.33
Sarah Wilson,mark.thompson@example.com,USA,1,29,102132.29,31868.38,1118376.9,23775.3
Patricia Garcia,andrew.martin@example.com,UK,1,67,69331.35,5523.97,959285.26,14020.63
John Doe,patricia.garcia@example.com,Canada,0,70,106451.49,23906.67,1316397.33,37762.69
Karen Clark,michael.brown@example.com,Germany,1,32,59789.29,21811.4,1214494.72,88581.4
Steven Martinez,sarah.wilson@example.com,USA,1,37,58804.81,799.37,1489943.05,64364.56
Lisa White,lisa.white@example.com,USA,1,62,173565.65,24075.71,1002451.7,64327.95
Patricia Garcia,john.doe@example.com,Canada,1,59,85060.58,24279.16,397794.02,52471.59
Jessica Taylor,patricia.garcia@example.com,Germany,0,49,176873.68,16274.48,867753.53,41623.01
Patricia Garcia,alex.johnson@example.com,USA,1,50,108679.21,4164.69,430469.44,84958.13
Chris Lee,jessica.taylor@example.com,Australia,1,61,84197.22,24153.4,203975.57,5495.15
Emily Davis,emily.davis@example.com,UK,1,35,157682.5,29747.22,355569.83,12016.06
John Doe,jessica.taylor@example.com,Canada,0,58,95460.05,13921.5,1370805.22,47386.19
Patricia Garcia,daniel.anderson@example.com,Australia,1,41,108072.08,23576.65,817345.95,78927.94
Alex Johnson,lisa.white@example.com,USA,0,41,68558.21,13121.63,337519.41,44944.05
Patricia Garcia,jessica.taylor@example.com,Canada,1,37,59538.53,10890.87,153563.29,42994.31
Chris Lee,steven.martinez@example.com,USA,1,53,70749.09,34956.72,737601.77,58512.17
Jane Smith,michael.brown@example.com,Germany,1,34,53656.4,32692.12,1010938.36,70258.35
Lisa White,mark.thompson@example.com,USA,0,42,168910.74,2480.33,1088450.32,47167.84
Patricia Garcia,emily.davis@example.com,Canada,1,31,106522.76,31783.03,168354.03,94754.37
Karen Clark,emily.davis@example.com,UK,1,47,42265.77,33891.76,402925.41,21433.14
Steven Martinez,chris.lee@example.com,Germany,0,42,110628.33,25602.46,423707.64,47669.12
Mark Thompson,andrew.martin@example.com,Germany,0,28,86228.38,25551.64,303891.69,22120.74
Patricia Garcia,daniel.anderson@example.com,UK,0,33,112578,18164.94,1314365.49,84121.68
John Doe,mark.thompson@example.com,Germany,1,52,103669.52,27063.26,748123.67,5094.18
Chris Lee,daniel.anderson@example.com,Germany,0,51,164408.97,5858.63,1713446.33,99594.62
Jane Smith,michael.brown@example.com,Canada,1,34,102316.81,10456.59,789914.21,23641.84
Emily Davis,mark.thompson@example.com,Canada,1,54,65804.82,16713.91,564661.94,96940.14
